orgnr,latest_year,latest_revenue_sek,latest_profit_sek,latest_ebitda_sek,revenue_cagr_3y,revenue_cagr_5y,avg_ebitda_margin,avg_net_margin,equity_ratio_latest,debt_to_equity_latest,revenue_per_employee,ebitda_per_employee,digital_presence,company_size_bucket,growth_bucket,profitability_bucket,calculated_at,source_job_id
5591378889,2024,85341.0,241.0,54067.0,0.05252725070536046,,0.6645972613297589,0.008315211102623092,0.9572012854221443,0.04471234549061499,9482.333333333334,6007.444444444444,0,medium,moderate,low,2025-11-07T09:37:21.220457,151e5a04-14f6-48db-843e-9dad22f371d0
5591379812,2024,110387.0,1433.0,1308.0,0.04384573738371733,,0.05909544901834315,0.047345838251843665,0.0,,,,0,medium,flat,low,2025-11-07T09:37:21.274321,af674a42-4859-4e15-a641-9da834ddbb09
5591382014,2024,54085.0,7015.0,14139.0,0.778638507852575,,0.19159923260351291,0.09397396843399036,0.9448410123296561,0.05837912087912088,4916.818181818182,1285.3636363636365,0,medium,high,healthy,2025-11-07T09:37:21.236512,151e5a04-14f6-48db-843e-9dad22f371d0
5591385181,2024,113528.0,1123.0,105906.0,0.38424503604293636,,0.5940562376410964,0.3765400771112663,0.9275318773356369,0.0781300615484289,,,0,medium,high,high,2025-11-07T09:37:21.308684,af674a42-4859-4e15-a641-9da834ddbb09
5591390918,2024,60504.0,7245.0,11332.0,0.10244316102586093,,0.18338743619826509,0.07423599780932857,0.690854443967368,0.44748290863890616,1890.75,354.125,0,medium,moderate,healthy,2025-11-07T09:37:21.242495,151e5a04-14f6-48db-843e-9dad22f371d0
5591390967,2024,174497.0,904.0,3011.0,0.1494046083086069,,0.0385834565117437,0.008956661169070014,0.899292324442025,0.11198547215496368,15863.363636363636,273.7272727272727,0,large,moderate,low,2025-11-07T09:37:21.276189,af674a42-4859-4e15-a641-9da834ddbb09
5591402325,2024,96014.0,5477.0,12817.0,0.18474333894727257,,0.11139954437898145,0.05720443196169165,0.8823529411764706,0.13333333333333333,5334.111111111111,712.0555555555555,0,medium,high,healthy,2025-11-07T09:37:21.227692,151e5a04-14f6-48db-843e-9dad22f371d0
5591409387,2024,59004.0,-208.0,-204.0,0.037968063478792,,0.023696808281929244,0.01525189527899323,1.0,0.0,2034.6206896551723,-7.0344827586206895,0,medium,flat,low,2025-11-07T09:37:21.243522,151e5a04-14f6-48db-843e-9dad22f371d0
5591409734,2024,170303.0,92926.0,135330.0,5.087305746900402,,-25.285664377876493,-25.339363768488717,0.10483870967741936,8.538461538461538,15482.090909090908,12302.727272727274,0,large,high,loss-making,2025-11-07T09:37:21.268173,af674a42-4859-4e15-a641-9da834ddbb09
5591417083,2024,66153.0,5421.0,9186.0,0.22492782264033262,,0.3811782524766546,0.24216004108964465,0.45329363602530703,1.2060755336617406,8269.125,1148.25,0,medium,high,high,2025-11-07T09:37:21.243626,151e5a04-14f6-48db-843e-9dad22f371d0
5591417620,2024,126039.0,15799.0,19875.0,0.11244625302129463,,0.22609799911288514,0.17320348036645336,0.28217821782178215,2.543859649122807,5729.045454545454,903.409090909091,0,medium,moderate,high,2025-11-07T09:37:21.292601,af674a42-4859-4e15-a641-9da834ddbb09
5591425144,2024,172427.0,7775.0,16346.0,0.00930280483220991,,0.12226304698799584,0.06548686278778319,0.24920127795527156,3.0128205128205128,2210.602564102564,209.56410256410257,0,large,flat,healthy,2025-11-07T09:37:21.278106,af674a42-4859-4e15-a641-9da834ddbb09
5591425953,2024,55015.0,10595.0,13783.0,0.2582536699688054,,0.22170272129813579,0.167512585676528,0.8512396694214877,0.17475728155339806,6112.777777777778,1531.4444444444446,0,medium,high,high,2025-11-07T09:37:21.264643,151e5a04-14f6-48db-843e-9dad22f371d0
5591426845,2025,84687.0,838.0,1521.0,0.09308939651408843,,0.040560392541878584,0.023479561246594026,0.8235294117647058,0.21428571428571427,6049.071428571428,108.64285714285714,0,medium,moderate,low,2025-11-07T09:37:21.215937,151e5a04-14f6-48db-843e-9dad22f371d0
5591429393,2024,54619.0,119.0,536.0,0.0013892051666988259,,0.012627361005222187,0.004839452387500549,0.14713896457765668,5.796296296296297,18206.333333333332,178.66666666666666,0,medium,flat,low,2025-11-07T09:37:21.209146,151e5a04-14f6-48db-843e-9dad22f371d0
5591434427,2024,110132.0,7654.0,10252.0,0.10590241998577099,,0.14105635756961174,0.10319955822401464,0.8177966101694916,0.22279792746113988,2898.2105263157896,269.7894736842105,0,medium,moderate,healthy,2025-11-07T09:37:21.293885,af674a42-4859-4e15-a641-9da834ddbb09
5591434617,2024,148426.0,4957.0,20964.0,0.08097748136935934,,0.19330453687675128,0.0664605577908487,0.6765524369881529,0.47808203079092726,2061.472222222222,291.1666666666667,0,medium,moderate,healthy,2025-11-07T09:37:21.304558,af674a42-4859-4e15-a641-9da834ddbb09
5591435044,2024,88452.0,7020.0,6719.0,0.1252757994491609,,-0.23878724555195602,-0.2358530874892088,0.0,,22113.0,1679.75,0,medium,moderate,loss-making,2025-11-07T09:37:21.226850,151e5a04-14f6-48db-843e-9dad22f371d0
5591435812,2024,51921.0,120.0,2290.0,-0.0032909450669156293,,0.05326547757207571,0.004323146290773567,0.8409304070530857,0.1891590452821771,2360.0454545454545,104.0909090909091,0,medium,declining,low,2025-11-07T09:37:21.225000,151e5a04-14f6-48db-843e-9dad22f371d0
5591437107,2024,171498.0,10885.0,16013.0,0.23473983757422734,,0.10538216961800875,0.06942522944985888,0.9188963210702341,0.08826205641492266,7456.434782608695,696.2173913043478,0,large,high,healthy,2025-11-07T09:37:21.310332,af674a42-4859-4e15-a641-9da834ddbb09
5591438618,2024,145637.0,4084.0,10129.0,0.13466096799561544,,0.10504219132114019,0.034891152582235324,0.9994955863808322,0.0005046681806712087,1011.3680555555555,70.34027777777779,0,medium,moderate,low,2025-11-07T09:37:21.280932,af674a42-4859-4e15-a641-9da834ddbb09
5591439095,2024,86278.0,2695.0,3557.0,0.224135195901229,,0.05810861707104316,0.04072406054574091,0.16176470588235295,5.181818181818182,3751.2173913043475,154.6521739130435,0,medium,high,low,2025-11-07T09:37:21.180384,151e5a04-14f6-48db-843e-9dad22f371d0
5591440499,2024,116354.0,4926.0,8232.0,0.5049234678004526,,0.06805321717253868,0.040338560505139745,0.0921358771521638,9.853535353535353,6464.111111111111,457.3333333333333,0,medium,high,low,2025-11-07T09:37:21.279808,af674a42-4859-4e15-a641-9da834ddbb09
5591440564,2024,50015.0,2217.0,2723.0,0.5106513463302047,,0.06443707291685832,0.04681649693336661,0.0,,50015.0,2723.0,0,medium,high,low,2025-11-07T09:37:21.230041,151e5a04-14f6-48db-843e-9dad22f371d0
5591441877,2024,100210.0,8824.0,11253.0,0.2190239749526537,,0.040704425723269454,0.02694944500071992,0.9956616052060737,0.004357298474945534,4175.416666666666,468.875,0,medium,high,low,2025-11-07T09:37:21.282278,af674a42-4859-4e15-a641-9da834ddbb09
5591444855,2024,60079.0,1562.0,1917.0,0.2775504875296384,,0.046730562099232736,0.030527445515058503,0.0,,4005.2666666666664,127.8,0,medium,high,low,2025-11-07T09:37:21.206836,151e5a04-14f6-48db-843e-9dad22f371d0
5591446306,2024,69636.0,-93.0,-117.0,-0.03463398060368439,,-0.007731081579998136,-0.002864998945816296,0.0,,34818.0,-58.5,0,medium,declining,loss-making,2025-11-07T09:37:21.214883,151e5a04-14f6-48db-843e-9dad22f371d0
5591448492,2024,52888.0,9307.0,10421.0,0.42835057680690736,,0.17345372951295474,0.10157206770263483,0.9014844804318488,0.1092814371257485,5288.8,1042.1,0,medium,high,healthy,2025-11-07T09:37:21.264323,151e5a04-14f6-48db-843e-9dad22f371d0
5591450308,2024,68045.0,1438.0,2364.0,0.37946039879541815,,0.035160581168235436,0.02611821724435357,,,,,0,medium,high,low,2025-11-07T09:37:21.220729,151e5a04-14f6-48db-843e-9dad22f371d0
5591454664,2024,74229.0,761.0,19467.0,0.1930654462652559,,0.18054704551133557,-0.001961533736468637,0.494469921769625,1.022367703218767,,,0,medium,high,loss-making,2025-11-07T09:37:21.258991,151e5a04-14f6-48db-843e-9dad22f371d0
5591457840,2024,174977.0,15817.0,20026.0,0.4258848028015112,,0.09498098606590802,0.07417690326905184,0.36542669584245074,1.7365269461077844,1029.2764705882353,117.8,0,large,high,healthy,2025-11-07T09:37:21.275098,af674a42-4859-4e15-a641-9da834ddbb09
5591460091,2024,52174.0,535.0,333.0,-0.1038060724813672,,0.012533696689070598,0.008833196599640065,0.0,,26087.0,166.5,0,medium,declining,low,2025-11-07T09:37:21.249720,151e5a04-14f6-48db-843e-9dad22f371d0
5591462246,2024,75430.0,817.0,1581.0,-0.0437646542277198,,0.04670733280386238,0.03280759810298161,0.03578528827037773,26.944444444444443,18857.5,395.25,0,medium,declining,low,2025-11-07T09:37:21.169327,151e5a04-14f6-48db-843e-9dad22f371d0
5591464531,2023,85865.0,4510.0,18723.0,0.9622254825307592,,0.0443619431661963,0.0290549712802476,1.0,0.0,21466.25,4680.75,0,medium,high,low,2025-11-07T09:37:21.228268,151e5a04-14f6-48db-843e-9dad22f371d0
5591465678,2024,70967.0,-33.0,708.0,-0.22403107830220625,,0.004784045472104028,-1.3465018486124626e-05,0.0,,,,0,medium,declining,loss-making,2025-11-07T09:37:21.191704,151e5a04-14f6-48db-843e-9dad22f371d0
5591468128,2022,186917.0,2399.0,7573.0,1.528916924557282,,0.11577645254827178,0.06719070512754534,0.7802636835797043,0.2816180235535074,18691.7,757.3,0,large,high,healthy,2025-11-07T09:37:21.277149,af674a42-4859-4e15-a641-9da834ddbb09
5591470728,2024,86476.0,1741.0,2217.0,-0.3042689006443381,,0.03880260365052008,0.030673154481697596,0.2535885167464115,2.943396226415094,28825.333333333332,739.0,0,medium,declining,low,2025-11-07T09:37:21.226806,151e5a04-14f6-48db-843e-9dad22f371d0
5591471486,2024,60644.0,31191.0,46887.0,0.027309723851508094,,0.787306186818718,0.34075523804531815,0.35463998430449284,1.8197610090728038,,,0,medium,flat,high,2025-11-07T09:37:21.169861,151e5a04-14f6-48db-843e-9dad22f371d0
5591471569,2024,54000.0,75000.0,-4000.0,4.64621617328617,,-3.057686995265943,1.3411136173767753,0.06832298136645963,13.636363636363637,,,0,medium,high,high,2025-11-07T09:37:21.165349,151e5a04-14f6-48db-843e-9dad22f371d0
5591471734,2024,72324.0,7729.0,12548.0,0.21025710155405797,,0.2255595476824222,0.1343685969222627,0.34328358208955223,1.9130434782608696,4018.0,697.1111111111111,0,medium,high,healthy,2025-11-07T09:37:21.196325,151e5a04-14f6-48db-843e-9dad22f371d0
5591474217,2024,97584.0,49.0,185.0,0.5218533354631252,,0.027212486464487373,-0.001576611170161998,1.0,0.0,4879.2,9.25,0,medium,high,loss-making,2025-11-07T09:37:21.177375,151e5a04-14f6-48db-843e-9dad22f371d0
5591475693,2024,58843.0,8.0,5306.0,0.19022008438539562,,0.09606779812514842,0.04907351769558562,0.8554216867469879,0.16901408450704225,2101.535714285714,189.5,0,medium,high,low,2025-11-07T09:37:21.226340,151e5a04-14f6-48db-843e-9dad22f371d0
5591475701,2024,51272.0,39.0,4335.0,0.10731518774319349,,0.14387086682480568,0.08031325256288582,0.9772727272727273,0.023255813953488372,1653.9354838709678,139.83870967741936,0,medium,moderate,healthy,2025-11-07T09:37:21.226569,151e5a04-14f6-48db-843e-9dad22f371d0
5591478366,2022,78610.0,8406.0,13099.0,0.04560079783316762,,0.14266554949058258,0.07667840218406505,0.5555119654766575,0.8001412429378532,7146.363636363637,1190.818181818182,0,medium,flat,healthy,2025-11-07T09:37:21.180499,151e5a04-14f6-48db-843e-9dad22f371d0
5591479570,2024,58417.0,21006.0,28419.0,0.8415377593328717,,-0.4417832043203299,-0.5116838356535666,0.9940769990128332,0.005958291956305859,11683.4,5683.8,0,medium,high,loss-making,2025-11-07T09:37:21.249091,151e5a04-14f6-48db-843e-9dad22f371d0
5591480412,2024,150096.0,3155.0,4966.0,0.3210469674850227,,0.07762293874330874,0.05536437728660174,0.0,,,,0,large,high,healthy,2025-11-07T09:37:21.302085,af674a42-4859-4e15-a641-9da834ddbb09
5591488274,2024,65385.0,477.0,954.0,0.4125268582699444,,0.05882173225069683,0.03234662617543294,0.569060773480663,0.7572815533980582,16346.25,238.5,0,medium,high,low,2025-11-07T09:37:21.180250,151e5a04-14f6-48db-843e-9dad22f371d0
5591497531,2024,83056.0,3477.0,6290.0,0.543810214165847,,0.15333798178919206,0.0885765762430371,0.9753694581280788,0.025252525252525252,3775.272727272727,285.9090909090909,0,medium,high,healthy,2025-11-07T09:37:21.185211,151e5a04-14f6-48db-843e-9dad22f371d0
5591502041,2025,78950.0,4760.0,7099.0,0.6175298117970605,,0.1479313880293399,0.07891088710159347,0.8814814814814815,0.13445378151260504,11278.57142857143,1014.1428571428571,0,medium,high,healthy,2025-11-07T09:37:21.226160,151e5a04-14f6-48db-843e-9dad22f371d0
5591502306,2024,192592.0,-165.0,1679.0,0.0039125448653418715,,0.0228042968624658,0.0002501911718985612,0.0,,8754.181818181818,76.31818181818183,0,large,flat,low,2025-11-07T09:37:21.280587,af674a42-4859-4e15-a641-9da834ddbb09
5591506588,2024,53109.0,74.0,-5390.0,0.17657358398613754,,-0.08294350529803549,-0.013242204369618205,0.9162990342196257,0.09134677944046844,2414.0454545454545,-245.0,0,medium,high,loss-making,2025-11-07T09:37:21.206320,151e5a04-14f6-48db-843e-9dad22f371d0
5591508667,2024,148657.0,-1.0,54.0,0.44593890252478974,,0.008673010370540312,0.005703745345113581,0.6794871794871795,0.4716981132075472,10618.357142857143,3.857142857142857,0,medium,high,low,2025-11-07T09:37:21.296999,af674a42-4859-4e15-a641-9da834ddbb09
5591513840,2024,64210.0,941.0,1742.0,0.8717323866970097,,0.008748623817060427,0.006566702834167326,0.9879518072289156,0.012195121951219513,3210.5,87.1,0,medium,high,low,2025-11-07T09:37:21.182181,151e5a04-14f6-48db-843e-9dad22f371d0
5591519037,2024,68922.0,1541.0,2283.0,0.02442903983997602,,0.05176387632808643,0.03903165511640078,0.0,,13784.4,456.6,0,medium,flat,low,2025-11-07T09:37:21.221038,151e5a04-14f6-48db-843e-9dad22f371d0
5591519573,2024,106436.0,5043.0,4173.0,0.29415013444060367,,0.03179171043993389,0.03505341830259891,0.29578947368421055,2.380782918149466,1935.2,75.87272727272727,0,medium,high,low,2025-11-07T09:37:21.285021,af674a42-4859-4e15-a641-9da834ddbb09
5591520449,2024,72650.0,-26.0,4817.0,0.17200602414007848,,0.03896669295843079,0.00885609236928234,0.0,,648.6607142857143,43.00892857142857,0,medium,high,low,2025-11-07T09:37:21.236578,151e5a04-14f6-48db-843e-9dad22f371d0
5591521470,2024,83194.0,39327.0,66003.0,0.4887131038981689,,0.6101055100287402,0.6492243543596646,0.4310009032403748,1.3201807524804348,,,0,medium,high,high,2025-11-07T09:37:21.252739,151e5a04-14f6-48db-843e-9dad22f371d0
5591521660,2024,51608.0,3336.0,4486.0,0.15988379096390726,,0.05135881548815615,0.037836243248306714,0.0,,2150.3333333333335,186.91666666666666,0,medium,high,low,2025-11-07T09:37:21.263949,151e5a04-14f6-48db-843e-9dad22f371d0
5591525380,2024,83580.0,6554.0,8364.0,0.19251945417290095,,0.1310112944951453,0.10326020868610579,0.0,,2696.1290322580644,269.80645161290323,0,medium,high,healthy,2025-11-07T09:37:21.181261,151e5a04-14f6-48db-843e-9dad22f371d0
5591525430,2024,56235.0,24060.0,47871.0,0.06928234797859667,,0.5671153507872282,-1.379456738884313,0.7566531236651535,0.32160955756859655,,,0,medium,moderate,loss-making,2025-11-07T09:37:21.242931,151e5a04-14f6-48db-843e-9dad22f371d0
5591529218,2024,62687.0,1339.0,1941.0,0.48625566409673904,,0.02496974232774421,0.016390751146007035,0.19387755102040816,4.157894736842105,2725.5217391304345,84.39130434782608,0,medium,high,low,2025-11-07T09:37:21.220666,151e5a04-14f6-48db-843e-9dad22f371d0
5591532980,2024,58898.0,23309.0,27452.0,0.27361897635786026,,0.3125686974541509,0.23365781094473212,0.9222577209797657,0.08429561200923788,3272.111111111111,1525.111111111111,0,medium,high,high,2025-11-07T09:37:21.260684,151e5a04-14f6-48db-843e-9dad22f371d0
5591533418,2024,73832.0,3182.0,2666.0,0.2466996017486498,,0.02702119416587915,0.03762925568500207,0.625,0.6,24610.666666666668,888.6666666666666,0,medium,high,low,2025-11-07T09:37:21.215807,151e5a04-14f6-48db-843e-9dad22f371d0
5591541189,2024,55964.0,31670.0,38384.0,0.35772656760312627,,0.3618096007065221,0.2929064478868123,0.0,,9327.333333333334,6397.333333333333,0,medium,high,high,2025-11-07T09:37:21.250068,151e5a04-14f6-48db-843e-9dad22f371d0
5591542971,2025,50197.0,923.0,992.0,0.27567630455300307,,0.0494932207170732,0.03627941960538345,0.22093023255813954,3.526315789473684,2788.722222222222,55.11111111111111,0,medium,high,low,2025-11-07T09:37:21.216079,151e5a04-14f6-48db-843e-9dad22f371d0
5591543730,2024,81136.0,3254.0,5291.0,0.33884829902455005,,0.036890856513823685,0.02127352726538228,0.581151832460733,0.7207207207207207,3688.0,240.5,0,medium,high,low,2025-11-07T09:37:21.264403,151e5a04-14f6-48db-843e-9dad22f371d0
5591545404,2023,51789.0,951.0,1247.0,0.742711772908347,,0.039318921413111774,0.016268404682064364,0.7910772578890098,0.2640990371389271,2725.7368421052633,65.63157894736842,0,medium,high,low,2025-11-07T09:37:21.239118,151e5a04-14f6-48db-843e-9dad22f371d0
5591548655,2024,71564.0,16323.0,27446.0,,,-0.0007178224406052752,-0.0007178224406052752,0.0,,35782.0,13723.0,0,medium,,loss-making,2025-11-07T09:37:21.180536,151e5a04-14f6-48db-843e-9dad22f371d0
5591550040,2024,105100.0,6831.0,8711.0,0.1232935943300757,,0.10260864854836274,0.07665171079715169,0.8793103448275862,0.13725490196078433,3753.5714285714284,311.10714285714283,0,medium,moderate,healthy,2025-11-07T09:37:21.297424,af674a42-4859-4e15-a641-9da834ddbb09
5591551154,2024,97215.0,3798.0,4482.0,0.227761860931339,,0.09733990985555127,0.05473447280952026,0.8590604026845637,0.1640625,2627.4324324324325,121.13513513513513,0,medium,high,healthy,2025-11-07T09:37:21.178303,151e5a04-14f6-48db-843e-9dad22f371d0
5591552871,2025,69921.0,5763.0,18034.0,0.14518121208744694,,0.19651502396034856,0.0715698864420947,0.8745697370232686,0.14341939546599497,2185.03125,563.5625,0,medium,moderate,healthy,2025-11-07T09:37:21.221275,151e5a04-14f6-48db-843e-9dad22f371d0
5591555593,2024,180710.0,1178.0,2657.0,0.15606657966654502,,0.011741084399315586,0.005700502688555468,0.03955696202531646,24.28,36142.0,531.4,0,large,high,low,2025-11-07T09:37:21.296621,af674a42-4859-4e15-a641-9da834ddbb09
5591560262,2024,100667.0,1506.0,1932.0,0.29322613911196727,,0.040369426270317144,0.027689762609589486,0.0,,468.2186046511628,8.986046511627906,0,medium,high,low,2025-11-07T09:37:21.312532,af674a42-4859-4e15-a641-9da834ddbb09
5591560593,2025,135174.0,1734.0,3018.0,-0.030523789523181244,,0.04163836173382697,0.024247076708104092,0.0,,22529.0,503.0,0,medium,declining,low,2025-11-07T09:37:21.301326,af674a42-4859-4e15-a641-9da834ddbb09
5591563415,2024,79638.0,4263.0,7341.0,0.23143252330432573,,0.07779370668111743,0.04923149471866339,0.7592592592592593,0.3170731707317073,2212.1666666666665,203.91666666666666,0,medium,high,low,2025-11-07T09:37:21.249825,151e5a04-14f6-48db-843e-9dad22f371d0
5591563530,2024,100049.0,4418.0,7388.0,0.15264507665660987,,0.04640245958443555,0.022347679023192103,0.7195994277539342,0.38966202783300197,2632.8684210526317,194.42105263157896,0,medium,high,low,2025-11-07T09:37:21.287408,af674a42-4859-4e15-a641-9da834ddbb09
5591568422,2024,84853.0,7220.0,161.0,0.6252348892029387,,0.03222458681095931,0.044803394798818494,,,,,0,medium,high,low,2025-11-07T09:37:21.260820,151e5a04-14f6-48db-843e-9dad22f371d0
5591568489,2024,51740.0,-182.0,-17104.0,0.07747771855045005,,-0.13408823960012242,0.4384117351032991,0.001315829737752073,758.9767441860465,6467.5,-2138.0,0,medium,moderate,high,2025-11-07T09:37:21.251407,151e5a04-14f6-48db-843e-9dad22f371d0
5591570352,2025,189062.0,2599.0,4675.0,0.33702878695180627,,0.010579065406176213,0.00546755622273457,0.9408983451536643,0.06281407035175879,,,0,large,high,low,2025-11-07T09:37:21.280567,af674a42-4859-4e15-a641-9da834ddbb09
5591570659,2024,189968.0,53036.0,95988.0,0.041603722505614504,,0.46436901564505007,0.19636971751787596,0.9995165848579504,0.00048364894527326167,15830.666666666666,7999.0,0,large,flat,high,2025-11-07T09:37:21.305540,af674a42-4859-4e15-a641-9da834ddbb09
5591575948,2025,57424.0,3151.0,4044.0,0.2573136261136577,,-0.0673294324387799,-0.04922446006504745,0.47,1.127659574468085,9570.666666666666,674.0,0,medium,high,loss-making,2025-11-07T09:37:21.248884,151e5a04-14f6-48db-843e-9dad22f371d0
5591580393,2024,118810.0,16782.0,21373.0,0.46061690776109465,,0.13296156384904573,0.09060183597059844,0.8477801268498943,0.17955112219451372,4752.4,854.92,0,medium,high,healthy,2025-11-07T09:37:21.279669,af674a42-4859-4e15-a641-9da834ddbb09
5591583629,2024,81042.0,1144.0,3322.0,0.06365698800773223,,0.021735398832282454,-0.0013381079351670955,0.7874420998455995,0.2699346405228758,2132.684210526316,87.42105263157895,0,medium,moderate,loss-making,2025-11-07T09:37:21.229788,151e5a04-14f6-48db-843e-9dad22f371d0
5591584742,2024,53446.0,62.0,1366.0,0.25268148232055054,,0.10391009883266986,0.05772266453174013,1.0,0.0,3143.8823529411766,80.3529411764706,0,medium,high,healthy,2025-11-07T09:37:21.202945,151e5a04-14f6-48db-843e-9dad22f371d0
5591587679,2024,95700.0,4503.0,8097.0,0.1000552162708448,,0.08214713240716986,0.047390746028639776,0.741779497098646,0.34810951760104303,47850.0,4048.5,0,medium,moderate,low,2025-11-07T09:37:21.254327,151e5a04-14f6-48db-843e-9dad22f371d0
5591588248,2024,67903.0,119.0,568.0,0.7812865069014789,,0.009946004094104555,0.0047362825838368474,0.8346666666666667,0.19808306709265175,1257.4629629629628,10.518518518518519,0,medium,high,low,2025-11-07T09:37:21.167331,151e5a04-14f6-48db-843e-9dad22f371d0
5591591440,2024,71676.0,2811.0,5013.0,0.1701951331395115,,0.08103318492984712,0.045697298444275114,0.8468085106382979,0.18090452261306533,1991.0,139.25,0,medium,high,low,2025-11-07T09:37:21.226155,151e5a04-14f6-48db-843e-9dad22f371d0
5591591671,2024,88949.0,2247.0,82461.0,0.7976413521066048,,0.7719910471178812,0.08825069507220981,0.0,,,,0,medium,high,healthy,2025-11-07T09:37:21.260535,151e5a04-14f6-48db-843e-9dad22f371d0
5591593461,2024,66700.0,33.0,2424.0,0.07509926074562956,,0.036792886182808945,-0.00032185635043732394,0.7080136402387042,0.4124021673690548,3923.529411764706,142.58823529411765,0,medium,moderate,loss-making,2025-11-07T09:37:21.222556,151e5a04-14f6-48db-843e-9dad22f371d0
5591594048,2024,66381.0,4435.0,7038.0,1.0761193706489691,,0.14612488637999985,0.08490228931149543,1.0,0.0,9483.0,1005.4285714285714,0,medium,high,healthy,2025-11-07T09:37:21.228166,151e5a04-14f6-48db-843e-9dad22f371d0
5591595730,2024,75713.0,26894.0,34010.0,1.181397939516406,,-0.28787753918184106,-0.36031375785622394,0.989749430523918,0.010356731875719217,3028.52,1360.4,0,medium,high,loss-making,2025-11-07T09:37:21.165247,151e5a04-14f6-48db-843e-9dad22f371d0
5591596472,2024,115653.0,2085.0,4217.0,0.11812655074653877,,0.03878691507955032,0.02129797656950871,0.411371237458194,1.4308943089430894,16521.857142857145,602.4285714285714,0,medium,moderate,low,2025-11-07T09:37:21.302290,af674a42-4859-4e15-a641-9da834ddbb09
5591596829,2023,89502.0,8328.0,-7950.0,1.3333716352269342,,0.17044923938340467,-28.696051988676288,0.0,,44751.0,-3975.0,0,medium,high,loss-making,2025-11-07T09:37:21.242225,151e5a04-14f6-48db-843e-9dad22f371d0
5591597017,2024,143941.0,51.0,-214.0,0.2971491195724485,,0.0230137903534252,0.012882837675256992,0.7310606060606061,0.36787564766839376,4498.15625,-6.6875,0,medium,high,low,2025-11-07T09:37:21.274566,af674a42-4859-4e15-a641-9da834ddbb09
5591602130,2024,60924.0,6484.0,8727.0,0.06349012542791432,,0.15089108120861494,0.08847913689721784,0.9341021416803954,0.07054673721340388,2343.230769230769,335.65384615384613,0,medium,moderate,healthy,2025-11-07T09:37:21.167691,151e5a04-14f6-48db-843e-9dad22f371d0
5591606081,2024,199901.0,7284.0,6172.0,0.9192308309165234,,-0.026843684301230568,0.12071089811928744,,,,,0,large,high,healthy,2025-11-07T09:37:21.290803,af674a42-4859-4e15-a641-9da834ddbb09
5591607121,2024,91163.0,3570.0,10242.0,0.7390615662871729,,-0.09319701303343372,0.00045983135927485277,0.8026315789473685,0.2459016393442623,1047.8505747126437,117.72413793103448,0,medium,high,low,2025-11-07T09:37:21.169044,151e5a04-14f6-48db-843e-9dad22f371d0
5591609283,2023,85221.0,140.0,217.0,1.9615117849711083,,-0.6973521932116002,-0.700451617074281,1.0,0.0,7747.363636363637,19.727272727272727,0,medium,high,loss-making,2025-11-07T09:37:21.179129,151e5a04-14f6-48db-843e-9dad22f371d0
5591610430,2024,70322.0,7914.0,9567.0,13.730681664116638,,-18.1323584382237,62.09622944878496,0.0,,10046.0,1366.7142857142858,0,medium,high,high,2025-11-07T09:37:21.226950,151e5a04-14f6-48db-843e-9dad22f371d0
5591610695,2024,78253.0,10743.0,9914.0,0.32955811667470836,,0.0015988131547203335,-0.038133073539515484,0.608346709470305,0.6437994722955145,5589.5,708.1428571428571,0,medium,high,loss-making,2025-11-07T09:37:21.179499,151e5a04-14f6-48db-843e-9dad22f371d0
5591613228,2024,76034.0,5042.0,5973.0,0.339582757465944,,0.10129362750041937,0.08107740522739568,0.6971830985915493,0.43434343434343436,1226.3548387096773,96.33870967741935,0,medium,high,healthy,2025-11-07T09:37:21.168127,151e5a04-14f6-48db-843e-9dad22f371d0
5591623201,2024,153073.0,6771.0,18260.0,0.10845278965072191,,-37.24392501925594,-38.696139671295484,0.9778777652793401,0.02262269938650307,1759.4597701149426,209.88505747126436,0,large,moderate,loss-making,2025-11-07T09:37:21.269736,af674a42-4859-4e15-a641-9da834ddbb09
5591623268,2024,113778.0,18826.0,25387.0,-0.018424591685991087,,0.2893949785687037,0.22202843686932075,0.16390977443609023,5.10091743119266,2709.0,604.452380952381,0,medium,declining,high,2025-11-07T09:37:21.267401,af674a42-4859-4e15-a641-9da834ddbb09
5591626238,2024,65419.0,7172.0,8924.0,0.3235684705910211,,0.14600201956565845,0.11843487440904872,,,3443.105263157895,469.6842105263158,0,medium,high,healthy,2025-11-07T09:37:21.221460,151e5a04-14f6-48db-843e-9dad22f371d0
5591626659,2024,55469.0,733.0,1714.0,0.07878522160980506,,0.028269890745488156,0.016787006679987122,0.0,,13867.25,428.5,0,medium,moderate,low,2025-11-07T09:37:21.219997,151e5a04-14f6-48db-843e-9dad22f371d0
5591627574,2024,65084.0,3277.0,4349.0,0.15464862641235322,,0.05850882565859502,0.04533717943654124,0.798941798941799,0.25165562913907286,9297.714285714286,621.2857142857143,0,medium,high,low,2025-11-07T09:37:21.192495,151e5a04-14f6-48db-843e-9dad22f371d0
5591627756,2024,56363.0,51.0,1450.0,-0.005544459936802082,,0.08453301648658897,0.009219222538376749,0.9925742574257426,0.007481296758104738,1818.1612903225805,46.774193548387096,0,medium,declining,low,2025-11-07T09:37:21.167172,151e5a04-14f6-48db-843e-9dad22f371d0
